chunk_id,combination_id,permutation_index,components,values,assembled_text
CHUNK1,chunk1_perm_152,152,T1|T2|T4,mouse named Maxine|a bonnet knitted from dandelions|heart shaped glasses,mouse named Maxine a bonnet knitted from dandelions heart shaped glasses
CHUNK1,chunk1_perm_153,153,T1|T2|T4,mouse named Maxine|a bonnet knitted from dandelions|a yellow eye patch over one eye,mouse named Maxine a bonnet knitted from dandelions a yellow eye patch over one eye
CHUNK1,chunk1_perm_154,154,T1|T2|T4,mouse named Maxine|a bonnet knitted from dandelions|a gummy bear nose piercing,mouse named Maxine a bonnet knitted from dandelions a gummy bear nose piercing
CHUNK1,chunk1_perm_155,155,T1|T2|T4,mouse named Maxine|a bonnet knitted from dandelions|sky blue eye shadow,mouse named Maxine a bonnet knitted from dandelions sky blue eye shadow
CHUNK1,chunk1_perm_156,156,T1|T2|T4,mouse named Maxine|a bonnet knitted from dandelions|pink fuzzy frame glasses,mouse named Maxine a bonnet knitted from dandelions pink fuzzy frame glasses
CHUNK1,chunk1_perm_157,157,T1|T2|T4,mouse named Maxine|a bonnet knitted from dandelions|glasses covered in large buttons,mouse named Maxine a bonnet knitted from dandelions glasses covered in large buttons
CHUNK1,chunk1_perm_158,158,T1|T2|T4,mouse named Maxine|a bonnet knitted from dandelions|mirrored cycling sunglasses,mouse named Maxine a bonnet knitted from dandelions mirrored cycling sunglasses
CHUNK1,chunk1_perm_159,159,T1|T2|T4,mouse named Maxine|a bonnet knitted from dandelions|a monocle on a chain,mouse named Maxine a bonnet knitted from dandelions a monocle on a chain
CHUNK1,chunk1_perm_160,160,T1|T2|T4,mouse named Maxine|a colorful Mexican sombrero|a pair of broken spectacles held together with tape,mouse named Maxine a colorful Mexican sombrero a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_161,161,T1|T2|T4,mouse named Maxine|a colorful Mexican sombrero|a pair of large racing goggles,mouse named Maxine a colorful Mexican sombrero a pair of large racing goggles
CHUNK1,chunk1_perm_162,162,T1|T2|T4,mouse named Maxine|a colorful Mexican sombrero|heart shaped glasses,mouse named Maxine a colorful Mexican sombrero heart shaped glasses
CHUNK1,chunk1_perm_163,163,T1|T2|T4,mouse named Maxine|a colorful Mexican sombrero|a yellow eye patch over one eye,mouse named Maxine a colorful Mexican sombrero a yellow eye patch over one eye
CHUNK1,chunk1_perm_164,164,T1|T2|T4,mouse named Maxine|a colorful Mexican sombrero|a gummy bear nose piercing,mouse named Maxine a colorful Mexican sombrero a gummy bear nose piercing
CHUNK1,chunk1_perm_165,165,T1|T2|T4,mouse named Maxine|a colorful Mexican sombrero|sky blue eye shadow,mouse named Maxine a colorful Mexican sombrero sky blue eye shadow
CHUNK1,chunk1_perm_166,166,T1|T2|T4,mouse named Maxine|a colorful Mexican sombrero|pink fuzzy frame glasses,mouse named Maxine a colorful Mexican sombrero pink fuzzy frame glasses
CHUNK1,chunk1_perm_167,167,T1|T2|T4,mouse named Maxine|a colorful Mexican sombrero|glasses covered in large buttons,mouse named Maxine a colorful Mexican sombrero glasses covered in large buttons
CHUNK1,chunk1_perm_168,168,T1|T2|T4,mouse named Maxine|a colorful Mexican sombrero|mirrored cycling sunglasses,mouse named Maxine a colorful Mexican sombrero mirrored cycling sunglasses
CHUNK1,chunk1_perm_169,169,T1|T2|T4,mouse named Maxine|a colorful Mexican sombrero|a monocle on a chain,mouse named Maxine a colorful Mexican sombrero a monocle on a chain
CHUNK1,chunk1_perm_170,170,T1|T2|T4,mouse named Maxine|a Russian Trapper Hat|a pair of broken spectacles held together with tape,mouse named Maxine a Russian Trapper Hat a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_171,171,T1|T2|T4,mouse named Maxine|a Russian Trapper Hat|a pair of large racing goggles,mouse named Maxine a Russian Trapper Hat a pair of large racing goggles
CHUNK1,chunk1_perm_172,172,T1|T2|T4,mouse named Maxine|a Russian Trapper Hat|heart shaped glasses,mouse named Maxine a Russian Trapper Hat heart shaped glasses
CHUNK1,chunk1_perm_173,173,T1|T2|T4,mouse named Maxine|a Russian Trapper Hat|a yellow eye patch over one eye,mouse named Maxine a Russian Trapper Hat a yellow eye patch over one eye
CHUNK1,chunk1_perm_174,174,T1|T2|T4,mouse named Maxine|a Russian Trapper Hat|a gummy bear nose piercing,mouse named Maxine a Russian Trapper Hat a gummy bear nose piercing
CHUNK1,chunk1_perm_175,175,T1|T2|T4,mouse named Maxine|a Russian Trapper Hat|sky blue eye shadow,mouse named Maxine a Russian Trapper Hat sky blue eye shadow
CHUNK1,chunk1_perm_176,176,T1|T2|T4,mouse named Maxine|a Russian Trapper Hat|pink fuzzy frame glasses,mouse named Maxine a Russian Trapper Hat pink fuzzy frame glasses
CHUNK1,chunk1_perm_177,177,T1|T2|T4,mouse named Maxine|a Russian Trapper Hat|glasses covered in large buttons,mouse named Maxine a Russian Trapper Hat glasses covered in large buttons
CHUNK1,chunk1_perm_178,178,T1|T2|T4,mouse named Maxine|a Russian Trapper Hat|mirrored cycling sunglasses,mouse named Maxine a Russian Trapper Hat mirrored cycling sunglasses
CHUNK1,chunk1_perm_179,179,T1|T2|T4,mouse named Maxine|a Russian Trapper Hat|a monocle on a chain,mouse named Maxine a Russian Trapper Hat a monocle on a chain
CHUNK1,chunk1_perm_180,180,T1|T2|T4,mouse named Maxine|a knight's helmet|a pair of broken spectacles held together with tape,mouse named Maxine a knight's helmet a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_181,181,T1|T2|T4,mouse named Maxine|a knight's helmet|a pair of large racing goggles,mouse named Maxine a knight's helmet a pair of large racing goggles
CHUNK1,chunk1_perm_182,182,T1|T2|T4,mouse named Maxine|a knight's helmet|heart shaped glasses,mouse named Maxine a knight's helmet heart shaped glasses
CHUNK1,chunk1_perm_183,183,T1|T2|T4,mouse named Maxine|a knight's helmet|a yellow eye patch over one eye,mouse named Maxine a knight's helmet a yellow eye patch over one eye
CHUNK1,chunk1_perm_184,184,T1|T2|T4,mouse named Maxine|a knight's helmet|a gummy bear nose piercing,mouse named Maxine a knight's helmet a gummy bear nose piercing
CHUNK1,chunk1_perm_185,185,T1|T2|T4,mouse named Maxine|a knight's helmet|sky blue eye shadow,mouse named Maxine a knight's helmet sky blue eye shadow
CHUNK1,chunk1_perm_186,186,T1|T2|T4,mouse named Maxine|a knight's helmet|pink fuzzy frame glasses,mouse named Maxine a knight's helmet pink fuzzy frame glasses
CHUNK1,chunk1_perm_187,187,T1|T2|T4,mouse named Maxine|a knight's helmet|glasses covered in large buttons,mouse named Maxine a knight's helmet glasses covered in large buttons
CHUNK1,chunk1_perm_188,188,T1|T2|T4,mouse named Maxine|a knight's helmet|mirrored cycling sunglasses,mouse named Maxine a knight's helmet mirrored cycling sunglasses
CHUNK1,chunk1_perm_189,189,T1|T2|T4,mouse named Maxine|a knight's helmet|a monocle on a chain,mouse named Maxine a knight's helmet a monocle on a chain
CHUNK1,chunk1_perm_190,190,T1|T2|T4,mouse named Maxine|a flamboyant hat of swan feathers|a pair of broken spectacles held together with tape,mouse named Maxine a flamboyant hat of swan feathers a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_191,191,T1|T2|T4,mouse named Maxine|a flamboyant hat of swan feathers|a pair of large racing goggles,mouse named Maxine a flamboyant hat of swan feathers a pair of large racing goggles
CHUNK1,chunk1_perm_192,192,T1|T2|T4,mouse named Maxine|a flamboyant hat of swan feathers|heart shaped glasses,mouse named Maxine a flamboyant hat of swan feathers heart shaped glasses
CHUNK1,chunk1_perm_193,193,T1|T2|T4,mouse named Maxine|a flamboyant hat of swan feathers|a yellow eye patch over one eye,mouse named Maxine a flamboyant hat of swan feathers a yellow eye patch over one eye
CHUNK1,chunk1_perm_194,194,T1|T2|T4,mouse named Maxine|a flamboyant hat of swan feathers|a gummy bear nose piercing,mouse named Maxine a flamboyant hat of swan feathers a gummy bear nose piercing
CHUNK1,chunk1_perm_195,195,T1|T2|T4,mouse named Maxine|a flamboyant hat of swan feathers|sky blue eye shadow,mouse named Maxine a flamboyant hat of swan feathers sky blue eye shadow
CHUNK1,chunk1_perm_196,196,T1|T2|T4,mouse named Maxine|a flamboyant hat of swan feathers|pink fuzzy frame glasses,mouse named Maxine a flamboyant hat of swan feathers pink fuzzy frame glasses
CHUNK1,chunk1_perm_197,197,T1|T2|T4,mouse named Maxine|a flamboyant hat of swan feathers|glasses covered in large buttons,mouse named Maxine a flamboyant hat of swan feathers glasses covered in large buttons
CHUNK1,chunk1_perm_198,198,T1|T2|T4,mouse named Maxine|a flamboyant hat of swan feathers|mirrored cycling sunglasses,mouse named Maxine a flamboyant hat of swan feathers mirrored cycling sunglasses
CHUNK1,chunk1_perm_199,199,T1|T2|T4,mouse named Maxine|a flamboyant hat of swan feathers|a monocle on a chain,mouse named Maxine a flamboyant hat of swan feathers a monocle on a chain
CHUNK1,chunk1_perm_200,200,T1|T2|T4,sloth named Sammy|a tall cowboy hat with a star on it|a pair of broken spectacles held together with tape,sloth named Sammy a tall cowboy hat with a star on it a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_201,201,T1|T2|T4,sloth named Sammy|a tall cowboy hat with a star on it|a pair of large racing goggles,sloth named Sammy a tall cowboy hat with a star on it a pair of large racing goggles
CHUNK1,chunk1_perm_202,202,T1|T2|T4,sloth named Sammy|a tall cowboy hat with a star on it|heart shaped glasses,sloth named Sammy a tall cowboy hat with a star on it heart shaped glasses
CHUNK1,chunk1_perm_203,203,T1|T2|T4,sloth named Sammy|a tall cowboy hat with a star on it|a yellow eye patch over one eye,sloth named Sammy a tall cowboy hat with a star on it a yellow eye patch over one eye
CHUNK1,chunk1_perm_204,204,T1|T2|T4,sloth named Sammy|a tall cowboy hat with a star on it|a gummy bear nose piercing,sloth named Sammy a tall cowboy hat with a star on it a gummy bear nose piercing
CHUNK1,chunk1_perm_205,205,T1|T2|T4,sloth named Sammy|a tall cowboy hat with a star on it|sky blue eye shadow,sloth named Sammy a tall cowboy hat with a star on it sky blue eye shadow
CHUNK1,chunk1_perm_206,206,T1|T2|T4,sloth named Sammy|a tall cowboy hat with a star on it|pink fuzzy frame glasses,sloth named Sammy a tall cowboy hat with a star on it pink fuzzy frame glasses
CHUNK1,chunk1_perm_207,207,T1|T2|T4,sloth named Sammy|a tall cowboy hat with a star on it|glasses covered in large buttons,sloth named Sammy a tall cowboy hat with a star on it glasses covered in large buttons
CHUNK1,chunk1_perm_208,208,T1|T2|T4,sloth named Sammy|a tall cowboy hat with a star on it|mirrored cycling sunglasses,sloth named Sammy a tall cowboy hat with a star on it mirrored cycling sunglasses
CHUNK1,chunk1_perm_209,209,T1|T2|T4,sloth named Sammy|a tall cowboy hat with a star on it|a monocle on a chain,sloth named Sammy a tall cowboy hat with a star on it a monocle on a chain
CHUNK1,chunk1_perm_210,210,T1|T2|T4,sloth named Sammy|a avant garde purple mohawk|a pair of broken spectacles held together with tape,sloth named Sammy a avant garde purple mohawk a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_211,211,T1|T2|T4,sloth named Sammy|a avant garde purple mohawk|a pair of large racing goggles,sloth named Sammy a avant garde purple mohawk a pair of large racing goggles
CHUNK1,chunk1_perm_212,212,T1|T2|T4,sloth named Sammy|a avant garde purple mohawk|heart shaped glasses,sloth named Sammy a avant garde purple mohawk heart shaped glasses
CHUNK1,chunk1_perm_213,213,T1|T2|T4,sloth named Sammy|a avant garde purple mohawk|a yellow eye patch over one eye,sloth named Sammy a avant garde purple mohawk a yellow eye patch over one eye
CHUNK1,chunk1_perm_214,214,T1|T2|T4,sloth named Sammy|a avant garde purple mohawk|a gummy bear nose piercing,sloth named Sammy a avant garde purple mohawk a gummy bear nose piercing
CHUNK1,chunk1_perm_215,215,T1|T2|T4,sloth named Sammy|a avant garde purple mohawk|sky blue eye shadow,sloth named Sammy a avant garde purple mohawk sky blue eye shadow
CHUNK1,chunk1_perm_216,216,T1|T2|T4,sloth named Sammy|a avant garde purple mohawk|pink fuzzy frame glasses,sloth named Sammy a avant garde purple mohawk pink fuzzy frame glasses
CHUNK1,chunk1_perm_217,217,T1|T2|T4,sloth named Sammy|a avant garde purple mohawk|glasses covered in large buttons,sloth named Sammy a avant garde purple mohawk glasses covered in large buttons
CHUNK1,chunk1_perm_218,218,T1|T2|T4,sloth named Sammy|a avant garde purple mohawk|mirrored cycling sunglasses,sloth named Sammy a avant garde purple mohawk mirrored cycling sunglasses
CHUNK1,chunk1_perm_219,219,T1|T2|T4,sloth named Sammy|a avant garde purple mohawk|a monocle on a chain,sloth named Sammy a avant garde purple mohawk a monocle on a chain
CHUNK1,chunk1_perm_220,220,T1|T2|T4,sloth named Sammy|a sideways baseball cap|a pair of broken spectacles held together with tape,sloth named Sammy a sideways baseball cap a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_221,221,T1|T2|T4,sloth named Sammy|a sideways baseball cap|a pair of large racing goggles,sloth named Sammy a sideways baseball cap a pair of large racing goggles
CHUNK1,chunk1_perm_222,222,T1|T2|T4,sloth named Sammy|a sideways baseball cap|heart shaped glasses,sloth named Sammy a sideways baseball cap heart shaped glasses
CHUNK1,chunk1_perm_223,223,T1|T2|T4,sloth named Sammy|a sideways baseball cap|a yellow eye patch over one eye,sloth named Sammy a sideways baseball cap a yellow eye patch over one eye
CHUNK1,chunk1_perm_224,224,T1|T2|T4,sloth named Sammy|a sideways baseball cap|a gummy bear nose piercing,sloth named Sammy a sideways baseball cap a gummy bear nose piercing
CHUNK1,chunk1_perm_225,225,T1|T2|T4,sloth named Sammy|a sideways baseball cap|sky blue eye shadow,sloth named Sammy a sideways baseball cap sky blue eye shadow
CHUNK1,chunk1_perm_226,226,T1|T2|T4,sloth named Sammy|a sideways baseball cap|pink fuzzy frame glasses,sloth named Sammy a sideways baseball cap pink fuzzy frame glasses
CHUNK1,chunk1_perm_227,227,T1|T2|T4,sloth named Sammy|a sideways baseball cap|glasses covered in large buttons,sloth named Sammy a sideways baseball cap glasses covered in large buttons
CHUNK1,chunk1_perm_228,228,T1|T2|T4,sloth named Sammy|a sideways baseball cap|mirrored cycling sunglasses,sloth named Sammy a sideways baseball cap mirrored cycling sunglasses
CHUNK1,chunk1_perm_229,229,T1|T2|T4,sloth named Sammy|a sideways baseball cap|a monocle on a chain,sloth named Sammy a sideways baseball cap a monocle on a chain
CHUNK1,chunk1_perm_230,230,T1|T2|T4,sloth named Sammy|a tiara of french fries|a pair of broken spectacles held together with tape,sloth named Sammy a tiara of french fries a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_231,231,T1|T2|T4,sloth named Sammy|a tiara of french fries|a pair of large racing goggles,sloth named Sammy a tiara of french fries a pair of large racing goggles
CHUNK1,chunk1_perm_232,232,T1|T2|T4,sloth named Sammy|a tiara of french fries|heart shaped glasses,sloth named Sammy a tiara of french fries heart shaped glasses
CHUNK1,chunk1_perm_233,233,T1|T2|T4,sloth named Sammy|a tiara of french fries|a yellow eye patch over one eye,sloth named Sammy a tiara of french fries a yellow eye patch over one eye
CHUNK1,chunk1_perm_234,234,T1|T2|T4,sloth named Sammy|a tiara of french fries|a gummy bear nose piercing,sloth named Sammy a tiara of french fries a gummy bear nose piercing
CHUNK1,chunk1_perm_235,235,T1|T2|T4,sloth named Sammy|a tiara of french fries|sky blue eye shadow,sloth named Sammy a tiara of french fries sky blue eye shadow
CHUNK1,chunk1_perm_236,236,T1|T2|T4,sloth named Sammy|a tiara of french fries|pink fuzzy frame glasses,sloth named Sammy a tiara of french fries pink fuzzy frame glasses
CHUNK1,chunk1_perm_237,237,T1|T2|T4,sloth named Sammy|a tiara of french fries|glasses covered in large buttons,sloth named Sammy a tiara of french fries glasses covered in large buttons
CHUNK1,chunk1_perm_238,238,T1|T2|T4,sloth named Sammy|a tiara of french fries|mirrored cycling sunglasses,sloth named Sammy a tiara of french fries mirrored cycling sunglasses
CHUNK1,chunk1_perm_239,239,T1|T2|T4,sloth named Sammy|a tiara of french fries|a monocle on a chain,sloth named Sammy a tiara of french fries a monocle on a chain
CHUNK1,chunk1_perm_240,240,T1|T2|T4,sloth named Sammy|a fruit-adorned headdress|a pair of broken spectacles held together with tape,sloth named Sammy a fruit-adorned headdress a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_241,241,T1|T2|T4,sloth named Sammy|a fruit-adorned headdress|a pair of large racing goggles,sloth named Sammy a fruit-adorned headdress a pair of large racing goggles
CHUNK1,chunk1_perm_242,242,T1|T2|T4,sloth named Sammy|a fruit-adorned headdress|heart shaped glasses,sloth named Sammy a fruit-adorned headdress heart shaped glasses
